month_str,merchant,game_id,monthly_unique_users
202510,1741762027,1698217738805,
202510,1741762027,1698217738806,
202510,1741762027,1698217738807,
202510,1741762027,1698217738808,
202510,1741762027,1698217738809,
202510,1741762027,1698217738811,
202510,1741762027,1698217738812,
202510,1741762027,1698217738813,
202510,1741762027,1698217738814,
202510,1741762027,1698217738815,
202510,1741762027,1698217738816,
202510,1741762027,1698217738817,
202510,1741762027,1698217738818,
202510,1741762027,1698217738819,
202510,1741762027,1698217738820,
202510,1741762027,1698217738821,
202510,1741762027,1698217738822,
202510,1741762027,1698217738823,
202510,1741762027,1698217738824,
202510,1741762027,1698217738825,
202510,1741762027,1698217738826,
202510,1741762027,1698217738827,
202510,1741762027,1698217738828,
202510,1741762027,1698217738829,
202510,1741762027,1698217738830,
202510,1741762027,1698217738831,
202510,1741762027,1698217738832,
202510,1741762027,1698217738833,
202510,1741762027,1698217738834,
202510,1741762027,1698217738835,
202510,1741762027,1698217739208,
202510,1741762027,1698217739457,
202510,1741762027,1698217740159,
202510,1741762027,1698217741339,
202510,1741762027,1698217741903,
202510,1741762027,1698217743805,
202510,1741762027,1698217744542,
202510,1741762027,1698217744707,
202510,1741932733,1698217738839,
202510,1741932733,1698217738840,
202510,1741932733,1698217738841,
202510,1741932733,1698217738843,
202510,1741932733,1698217738845,
202510,1741932733,1698217738846,
202510,1741932733,1698217738847,
202510,1741932733,1698217738848,
202510,1741932733,1698217738849,
202510,1741932733,1698217738851,
202510,1741932733,1698217738852,
202510,1741932733,1698217738853,
202510,1741932733,1698217738855,
202510,1741932733,1698217738857,
202510,1741932733,1698217738858,
202510,1741932733,1698217738859,
202510,1741932733,1698217738860,
202510,1741932733,1698217738861,
202510,1741932733,1698217738862,
202510,1741932733,1698217738863,
202510,1741932733,1698217738864,
202510,1741932733,1698217738865,
202510,1741932733,1698217738866,
202510,1741932733,1698217738869,
202510,1741932733,1698217739458,
202510,1741932733,1698217740160,
202510,1741932733,1698217740516,
202510,1741932733,1698217740808,
202510,1741932733,1698217740910,
202510,1741932733,1698217741340,
202510,1741932733,1698217741660,
202510,1741932733,1698217741904,
202510,1741932733,1698217742858,
202510,1741932733,1698217743806,
202510,1741932733,1698217744543,
202510,1741932733,1698217744708,
202510,1742280059,1698217738951,
202510,1742280059,1698217739461,
202510,1742280059,1698217740163,
202510,1742280059,1698217740519,
202510,1742280059,1698217741343,
202510,1742280059,1698217741663,
202510,1742289481,1698217738976,
202510,1742289481,1698217738978,
202510,1742289481,1698217738979,
202510,1742289481,1698217738981,
202510,1742289481,1698217738982,
202510,1742289481,1698217738983,
202510,1742289481,1698217738984,
202510,1742289481,1698217738985,
202510,1742289481,1698217738986,
202510,1742289481,1698217738987,
202510,1742289481,1698217738988,
202510,1742289481,1698217738989,
202510,1742289481,1698217738990,
202510,1742289481,1698217738991,
202510,1742289481,1698217738993,
202510,1742289481,1698217738994,
202510,1742289481,1698217738995,
202510,1742289481,1698217738997,
202510,1742289481,1698217739000,
202510,1742289481,1698217739001,
202510,1742289481,1698217739002,
202510,1742289481,1698217739003,
202510,1742289481,1698217739004,
202510,1742289481,1698217739005,
202510,1746793106,1698217739055,
202510,1746793106,1698217739058,
202510,1746793106,1698217739059,
202510,1746793106,1698217739061,
202510,1746793106,1698217739063,
202510,1746793106,1698217739064,
202510,1746793106,1698217739067,
202510,1746793106,1698217739069,
202510,1746793106,1698217739071,
202510,1746793106,1698217739072,
202510,1746793106,1698217739073,
202510,1746793106,1698217739074,
202510,1746793106,1698217739076,
202510,1746793106,1698217739077,
202510,1746793106,1698217739078,
202510,1746793106,1698217739215,
202510,1746793106,1698217739464,
202510,1746793106,1698217740166,
202510,1746793106,1698217740522,
202510,1746793106,1698217740814,
202510,1746793106,1698217740916,
202510,1746793106,1698217741346,
202510,1746793106,1698217741666,
202510,1747388774,1698217739117,
202510,1747388774,1698217739118,
202510,1747388774,1698217739119,
202510,1747388774,1698217739121,
202510,1747388774,1698217739123,
202510,1747388774,1698217739124,
202510,1747388774,1698217739125,
202510,1747388774,1698217739126,
202510,1747388774,1698217739127,
202510,1747388774,1698217739128,
202510,1747388774,1698217739129,
202510,1747388774,1698217739130,
202510,1747388774,1698217739131,
202510,1747388774,1698217739132,
202510,1747388774,1698217739133,
202510,1747388774,1698217739135,
202510,1747388774,1698217739136,
202510,1747388774,1698217739137,
202510,1747388774,1698217739138,
202510,1747388774,1698217739139,
202510,1747388774,1698217739140,
202510,1747388774,1698217739141,
202510,1747388774,1698217739142,
202510,1747388774,1698217739143,
202510,1747388774,1698217739144,
202510,1747388774,1698217739145,
202510,1747388774,1698217739146,
202510,1747388774,1698217739147,
202510,1747388774,1698217739217,
202510,1749463700,1698217739256,
202510,1749463700,1698217739257,
202510,1749463700,1698217739258,
202510,1749463700,1698217739259,
202510,1749463700,1698217739260,
202510,1749463700,1698217739262,
202510,1749463700,1698217739263,
202510,1749463700,1698217739264,
202510,1749463700,1698217739265,
202510,1749463700,1698217739266,
202510,1749463700,1698217739267,
202510,1749463700,1698217739268,
202510,1749463700,1698217739269,
202510,1749463700,1698217739270,
202510,1749463700,1698217739271,
202510,1749463700,1698217739272,
202510,1749463700,1698217739273,
202510,1749463700,1698217739274,
202510,1749463700,1698217739275,
202510,1749463700,1698217739276,
202510,1749463700,1698217739277,
202510,1749463700,1698217739278,
202510,1749463700,1698217739279,
202510,1749463700,1698217739280,
202510,1749463700,1698217739281,
202510,1749463700,1698217739282,
202510,1749463700,1698217739283,
202510,1749463700,1698217739284,
202510,1749463700,1698217739285,
202510,1749463700,1698217739286,
202510,1749463700,1698217739288,
202510,1749463700,1698217739468,
202510,1749463700,1698217740170,
202510,1749463700,1698217740526,
202510,1749463700,1698217740818,
202510,1749463700,1698217740920,
202510,1749463700,1698217741350,
202510,1749463700,1698217741670,
202510,1749463700,1698217741914,
202510,1749463700,1698217742868,
202510,1749463700,1698217743816,
202510,1749463700,1698217744553,
202510,1749463700,1698217744718,
202510,1749627491,1698217739335,
202510,1749627491,1698217739336,
202510,1749627491,1698217739338,
202510,1749627491,1698217739340,
202510,1749627491,1698217739342,
202510,1749627491,1698217739343,
202510,1749627491,1698217739344,
202510,1749627491,1698217739352,
202510,1749627491,1698217739354,
202510,1749627491,1698217739356,
202510,1749627491,1698217739357,
202510,1749627491,1698217739358,
202510,1749627491,1698217739360,
202510,1749627491,1698217741352,
202510,1749627491,1698217741916,
202510,1749627491,1698217742870,
202510,1749627491,1698217743818,
202510,1749627491,1698217744555,
202510,1749627491,1698217744720,
202510,1750413710,1698217739475,
202510,1750413710,1698217739477,
202510,1750413710,1698217739479,
202510,1750413710,1698217739480,
202510,1750413710,1698217739482,
202510,1750413710,1698217739483,
202510,1750413710,1698217739485,
202510,1750413710,1698217739487,
202510,1750413710,1698217739488,
202510,1750413710,1698217739489,
202510,1750413710,1698217739490,
202510,1750413710,1698217739491,
202510,1750413710,1698217739492,
202510,1750413710,1698217739493,
202510,1750413710,1698217739495,
202510,1750413710,1698217739496,
202510,1750413710,1698217739497,
202510,1750413710,1698217739498,
202510,1750413710,1698217739499,
202510,1750413710,1698217739500,
202510,1750413710,1698217739501,
202510,1750413710,1698217739502,
202510,1750413710,1698217739505,
202510,1750413710,1698217739506,
202510,1750413710,1698217740174,
202510,1750413710,1698217740530,
202510,1750646521,1698217739512,
202510,1750646521,1698217739517,
202510,1750646521,1698217739520,
202510,1750646521,1698217739522,
202510,1750646521,1698217739530,
202510,1750646521,1698217739532,
202510,1750646521,1698217739535,
202510,1750646521,1698217739537,
202510,1750646521,1698217739539,
202510,1750646521,1698217739543,
202510,1750646521,1698217741919,
202510,1750646521,1698217744558,
202510,1750646521,1698217744723,
202510,1750647002,1698217739549,
202510,1750647002,1698217739553,
202510,1750647002,1698217739559,
202510,1750647002,1698217739561,
202510,1750647002,1698217740532,
202510,1750647002,1698217740926,
202510,1750647002,1698217741356,
202510,1750647418,1698217739585,
202510,1750647418,1698217739586,
202510,1750647418,1698217739590,
202510,1750647418,1698217739593,
202510,1750647418,1698217739594,
202510,1750647418,1698217739596,
202510,1750647418,1698217739599,
202510,1750647418,1698217739609,
202510,1750647418,1698217739611,
202510,1750647418,1698217739612,
202510,1750647418,1698217739613,
202510,1750647418,1698217739616,
202510,1750647418,1698217741357,
202510,1750647418,1698217744560,
202510,1750647418,1698217744725,
202510,1750647705,1698217739631,
202510,1750647705,1698217739633,
202510,1750647705,1698217739645,
202510,1750647705,1698217741358,
202510,1750647705,1698217744561,
202510,1750647705,1698217744726,
202510,1750648058,1698217739686,
202510,1750648058,1698217739690,
202510,1750648058,1698217741359,
202510,1750648058,1698217744727,
202510,1750648292,1698217739701,
202510,1750648292,1698217739705,
202510,1750648292,1698217739707,
202510,1750648292,1698217741360,
202510,1750648292,1698217744563,
202510,1750648292,1698217744728,
202510,1750648580,1698217739734,
202510,1750648580,1698217739738,
202510,1750648580,1698217739742,
202510,1750648580,1698217739744,
202510,1750648580,1698217739749,
202510,1750648580,1698217739759,
202510,1750648580,1698217739760,
202510,1750648580,1698217739761,
202510,1750648580,1698217741925,
202510,1750648580,1698217742879,
202510,1750648580,1698217744564,
202510,1750648580,1698217744729,
202510,1750649209,1698217739806,
202510,1750649209,1698217739815,
202510,1750649209,1698217739816,
202510,1750649209,1698217739818,
202510,1750649209,1698217739830,
202510,1750649209,1698217739834,
202510,1750649209,1698217739838,
202510,1750649209,1698217741363,
202510,1750649209,1698217744566,
202510,1750649209,1698217744731,
202510,1750649540,1698217739843,
202510,1750649540,1698217739849,
202510,1750649540,1698217739852,
202510,1750649540,1698217739855,
202510,1750649540,1698217739859,
202510,1750649540,1698217739863,
202510,1750649540,1698217739868,
202510,1750649540,1698217739873,
202510,1750649540,1698217741364,
202510,1750649540,1698217743830,
202510,1750649540,1698217744732,
202510,1750649720,1698217739913,
202510,1750649720,1698217741365,
202510,1750649868,1698217740936,
202510,1750649868,1698217741366,
202510,1750649868,1698217744734,
202510,1750650168,1698217739956,
202510,1750650168,1698217739957,
202510,1750650168,1698217739962,
202510,1750650168,1698217739967,
202510,1750650168,1698217741367,
202510,1750650330,1698217740020,
202510,1750650330,1698217741368,
202510,1750650330,1698217744571,
202510,1750650330,1698217744736,
202510,1750650532,1698217740040,
202510,1750650532,1698217740048,
202510,1750650532,1698217740055,
202510,1750650532,1698217741369,
202510,1750650532,1698217744737,
202510,1750662197,1698217740094,
202510,1750662197,1698217740097,
202510,1750662197,1698217741370,
202510,1750662197,1698217743836,
202510,1750662197,1698217744738,
202510,1750762420,1698217740192,
202510,1750762420,1698217740193,
202510,1750762420,1698217740194,
202510,1750762420,1698217740195,
202510,1750762420,1698217740196,
202510,1750762420,1698217740198,
202510,1750762420,1698217740199,
202510,1750762420,1698217740200,
202510,1750762420,1698217740201,
202510,1750762420,1698217740202,
202510,1750762420,1698217740203,
202510,1750762420,1698217740204,
202510,1750762420,1698217740205,
202510,1750762420,1698217740206,
202510,1750762420,1698217740207,
202510,1750762420,1698217740208,
202510,1750762420,1698217740209,
202510,1750762420,1698217740210,
202510,1750762420,1698217740211,
202510,1750762420,1698217740212,
202510,1750762420,1698217740213,
202510,1750762420,1698217740214,
202510,1750762420,1698217740215,
202510,1750762420,1698217740216,
202510,1750762420,1698217740217,
202510,1750762420,1698217740218,
202510,1750762420,1698217740219,
202510,1750762420,1698217740220,
202510,1750762420,1698217740221,
202510,1750762420,1698217740222,
202510,1750762420,1698217740224,
202510,1750762420,1698217740225,
202510,1750762420,1698217740226,
202510,1750762420,1698217740547,
202510,1751255752,1698217740272,
202510,1751255752,1698217740274,
202510,1751255752,1698217740277,
202510,1751255752,1698217740278,
202510,1751255752,1698217740279,
202510,1751255752,1698217740280,
202510,1751255752,1698217740282,
202510,1751255752,1698217740283,
202510,1751255752,1698217740293,
202510,1751255752,1698217740296,
202510,1751255752,1698217740298,
202510,1751255752,1698217740300,
202510,1751255752,1698217741373,
202510,1751255752,1698217742891,
202510,1751255752,1698217744576,
202510,1751255752,1698217744741,
202510,1751256462,1698217740315,
202510,1751256462,1698217740321,
202510,1751256462,1698217740322,
202510,1751256462,1698217740325,
202510,1751256462,1698217740331,
202510,1751256462,1698217740336,
202510,1751256462,1698217741374,
202510,1751256462,1698217744577,
202510,1751256811,1698217740344,
202510,1751256811,1698217740346,
202510,1751256811,1698217740347,
202510,1751256811,1698217740350,
202510,1751256811,1698217740351,
202510,1751256811,1698217740352,
202510,1751256811,1698217740354,
202510,1751256811,1698217740355,
202510,1751256811,1698217740356,
202510,1751256811,1698217740357,
202510,1751256811,1698217740358,
202510,1751256811,1698217740359,
202510,1751256811,1698217740360,
202510,1751256811,1698217740361,
202510,1751256811,1698217740363,
202510,1751256811,1698217740364,
202510,1751256811,1698217740368,
202510,1751256811,1698217740369,
202510,1751256811,1698217740371,
202510,1751256811,1698217740372,
202510,1751256811,1698217740373,
202510,1751256811,1698217740376,
202510,1751256811,1698217740377,
202510,1751256811,1698217740843,
202510,1751256811,1698217741375,
202510,1751256811,1698217741939,
202510,1751256811,1698217744578,
202510,1751256811,1698217744743,
202510,1751602642,1698217740555,
202510,1751602642,1698217740556,
202510,1751602642,1698217740557,
202510,1751602642,1698217740558,
202510,1751602642,1698217740559,
202510,1751602642,1698217740561,
202510,1751602642,1698217740562,
202510,1751602642,1698217740563,
202510,1751602642,1698217740564,
202510,1751602642,1698217740565,
202510,1751602642,1698217740566,
202510,1751602642,1698217740567,
202510,1751602642,1698217740568,
202510,1751602642,1698217740569,
202510,1751602642,1698217740571,
202510,1751602642,1698217740572,
202510,1751602642,1698217740573,
202510,1751602642,1698217740574,
202510,1751602642,1698217740575,
202510,1751602642,1698217740576,
202510,1751602642,1698217740577,
202510,1751602642,1698217740578,
202510,1751602642,1698217740579,
202510,1751602642,1698217740581,
202510,1751602642,1698217740582,
202510,1751602642,1698217740585,
202510,1751602642,1698217740587,
202510,1751602642,1698217740588,
202510,1751602642,1698217740589,
202510,1751602642,1698217740591,
202510,1751602642,1698217740846,
202510,1751602642,1698217740948,
202510,1751602642,1698217741378,
202510,1751602642,1698217741698,
202510,1751602642,1698217741942,
202510,1751602642,1698217743844,
202510,1751612625,1698217740598,
202510,1751612625,1698217740606,
202510,1751612625,1698217740624,
202510,1751612625,1698217741379,
202510,1751612625,1698217743845,
202510,1751612625,1698217744582,
202510,1751612625,1698217744747,
202510,1751613072,1698217740635,
202510,1751613072,1698217740644,
202510,1751613072,1698217740645,
202510,1751613072,1698217740649,
202510,1751613072,1698217740658,
202510,1751613072,1698217741380,
202510,1751613072,1698217744748,
202510,1751613252,1698217740676,
202510,1751613252,1698217740678,
202510,1751613252,1698217740682,
202510,1751613252,1698217740684,
202510,1751613252,1698217740692,
202510,1751613252,1698217740696,
202510,1751613252,1698217740698,
202510,1751613252,1698217740700,
202510,1751613252,1698217740701,
202510,1751613252,1698217740704,
202510,1751613252,1698217741381,
202510,1751613252,1698217744584,
202510,1751613252,1698217744749,
202510,1751613789,1698217740711,
202510,1751613789,1698217740713,
202510,1751613789,1698217740715,
202510,1751613789,1698217740717,
202510,1751613789,1698217740718,
202510,1751613789,1698217740720,
202510,1751613789,1698217740721,
202510,1751613789,1698217740723,
202510,1751613789,1698217740726,
202510,1751613789,1698217740728,
202510,1751613789,1698217740735,
202510,1751613789,1698217740736,
202510,1751613789,1698217740738,
202510,1751613789,1698217740739,
202510,1751613789,1698217740743,
202510,1751613789,1698217740744,
202510,1751613789,1698217741382,
202510,1751613789,1698217743848,
202510,1751613789,1698217744585,
202510,1751613789,1698217744750,
202510,1751615057,1698217741001,
202510,1751615057,1698217741002,
202510,1751615057,1698217741005,
202510,1751615057,1698217741015,
202510,1751615057,1698217741018,
202510,1751615057,1698217741021,
202510,1751615057,1698217741022,
202510,1751615057,1698217741023,
202510,1751615057,1698217741024,
202510,1751615057,1698217741384,
202510,1751615057,1698217744587,
202510,1751615057,1698217744752,
202510,1751615160,1698217741042,
202510,1751615160,1698217741044,
202510,1751615160,1698217741048,
202510,1751615160,1698217741053,
202510,1751615160,1698217741056,
202510,1751615160,1698217741058,
202510,1751615160,1698217741060,
202510,1751615160,1698217741063,
202510,1751615160,1698217741064,
202510,1751615160,1698217741065,
202510,1751615160,1698217741068,
202510,1751615160,1698217741385,
202510,1751615160,1698217742903,
202510,1751615160,1698217743851,
202510,1751615160,1698217744588,
202510,1751615160,1698217744753,
202510,1751615284,1698217741077,
202510,1751615284,1698217741083,
202510,1751615284,1698217741099,
202510,1751615284,1698217741107,
202510,1751615284,1698217741109,
202510,1751615284,1698217741386,
202510,1751615402,1698217741129,
202510,1751615402,1698217741130,
202510,1751615402,1698217741132,
202510,1751615402,1698217741134,
202510,1751615402,1698217741143,
202510,1751615402,1698217741145,
202510,1751615402,1698217741146,
